id,source,target,relation,source_text
E1220,E393,L126,HAS_SUBJECT,"聞是事。未詳是第幾之船。又聞大唐天子。為新羅王子賜王位。差使擬遣新羅排比其船。兼賜祿了。
廿五日。風吹不定。霧氣未晴。午時。昨日後岸歸去押衙之判官寄王教言。贈與於官人酒魚等。王教言。亦自獻酒餅等來。官人賜綿等。此舶([□@考]舶或泊字)多有潛磯"
E1221,E393,L188,HAS_OBJECT,"聞是事。未詳是第幾之船。又聞大唐天子。為新羅王子賜王位。差使擬遣新羅排比其船。兼賜祿了。
廿五日。風吹不定。霧氣未晴。午時。昨日後岸歸去押衙之判官寄王教言。贈與於官人酒魚等。王教言。亦自獻酒餅等來。官人賜綿等。此舶([□@考]舶或泊字)多有潛磯"
E1222,L126,L188,PARTICIPATE,"聞是事。未詳是第幾之船。又聞大唐天子。為新羅王子賜王位。差使擬遣新羅排比其船。兼賜祿了。
廿五日。風吹不定。霧氣未晴。午時。昨日後岸歸去押衙之判官寄王教言。贈與於官人酒魚等。王教言。亦自獻酒餅等來。官人賜綿等。此舶([□@考]舶或泊字)多有潛磯"
E1223,E394,G043,HAS_SUBJECT,綿等。此舶([□@考]舶或泊字)多有潛磯。每當浪漂斷纜。沈矴五六度矣。未後。搖櫓向乳山去。出邵村浦。從海裏行。未及半
E1224,E394,L013,HAS_OBJECT,綿等。此舶([□@考]舶或泊字)多有潛磯。每當浪漂斷纜。沈矴五六度矣。未後。搖櫓向乳山去。出邵村浦。從海裏行。未及半
E1225,E394,L090,AT_LOCATION,綿等。此舶([□@考]舶或泊字)多有潛磯。每當浪漂斷纜。沈矴五六度矣。未後。搖櫓向乳山去。出邵村浦。從海裏行。未及半
E1226,G043,L013,TRAVEL,綿等。此舶([□@考]舶或泊字)多有潛磯。每當浪漂斷纜。沈矴五六度矣。未後。搖櫓向乳山去。出邵村浦。從海裏行。未及半
E1227,G043,L090,TRAVEL,綿等。此舶([□@考]舶或泊字)多有潛磯。每當浪漂斷纜。沈矴五六度矣。未後。搖櫓向乳山去。出邵村浦。從海裏行。未及半
E1228,E395,P048,HAS_SUBJECT,右圓仁等。日本國承和五年四月十三日隨朝貢使乘船。離本國界。大唐開成三年七月二日到揚州海陵縣白潮鎮。八月廿八日到揚州寄住開元寺。開成四年二月廿一日從揚州上船發。六月七日到文登縣青寧鄉寄住赤山新羅院。過一冬。今年二月十九日從赤山院發。今月二日黃昏到
E1229,E395,L091,HAS_OBJECT,右圓仁等。日本國承和五年四月十三日隨朝貢使乘船。離本國界。大唐開成三年七月二日到揚州海陵縣白潮鎮。八月廿八日到揚州寄住開元寺。開成四年二月廿一日從揚州上船發。六月七日到文登縣青寧鄉寄住赤山新羅院。過一冬。今年二月十九日從赤山院發。今月二日黃昏到
E1230,E395,L196,AT_LOCATION,右圓仁等。日本國承和五年四月十三日隨朝貢使乘船。離本國界。大唐開成三年七月二日到揚州海陵縣白潮鎮。八月廿八日到揚州寄住開元寺。開成四年二月廿一日從揚州上船發。六月七日到文登縣青寧鄉寄住赤山新羅院。過一冬。今年二月十九日從赤山院發。今月二日黃昏到
E1231,P048,L091,TRAVEL,右圓仁等。日本國承和五年四月十三日隨朝貢使乘船。離本國界。大唐開成三年七月二日到揚州海陵縣白潮鎮。八月廿八日到揚州寄住開元寺。開成四年二月廿一日從揚州上船發。六月七日到文登縣青寧鄉寄住赤山新羅院。過一冬。今年二月十九日從赤山院發。今月二日黃昏到
E1232,P048,L196,TRAVEL,右圓仁等。日本國承和五年四月十三日隨朝貢使乘船。離本國界。大唐開成三年七月二日到揚州海陵縣白潮鎮。八月廿八日到揚州寄住開元寺。開成四年二月廿一日從揚州上船發。六月七日到文登縣青寧鄉寄住赤山新羅院。過一冬。今年二月十九日從赤山院發。今月二日黃昏到
E1233,E396,P048,HAS_SUBJECT,"十三日隨朝貢使乘船。離本國界。大唐開成三年七月二日到揚州海陵縣白潮鎮。八月廿八日到揚州寄住開元寺。開成四年二月廿一日從揚州上船發。六月七日到文登縣青寧鄉寄住赤山新羅院。過一冬。今年二月十九日從赤山院發。今月二日黃昏到此開元寺宿。謹具事由如前。
開"
E1234,E396,L180,HAS_OBJECT,"十三日隨朝貢使乘船。離本國界。大唐開成三年七月二日到揚州海陵縣白潮鎮。八月廿八日到揚州寄住開元寺。開成四年二月廿一日從揚州上船發。六月七日到文登縣青寧鄉寄住赤山新羅院。過一冬。今年二月十九日從赤山院發。今月二日黃昏到此開元寺宿。謹具事由如前。
開"
E1235,E396,L092,AT_LOCATION,"十三日隨朝貢使乘船。離本國界。大唐開成三年七月二日到揚州海陵縣白潮鎮。八月廿八日到揚州寄住開元寺。開成四年二月廿一日從揚州上船發。六月七日到文登縣青寧鄉寄住赤山新羅院。過一冬。今年二月十九日從赤山院發。今月二日黃昏到此開元寺宿。謹具事由如前。
開"
E1236,P048,L180,TRAVEL,"十三日隨朝貢使乘船。離本國界。大唐開成三年七月二日到揚州海陵縣白潮鎮。八月廿八日到揚州寄住開元寺。開成四年二月廿一日從揚州上船發。六月七日到文登縣青寧鄉寄住赤山新羅院。過一冬。今年二月十九日從赤山院發。今月二日黃昏到此開元寺宿。謹具事由如前。
開"
E1237,P048,L092,TRAVEL,"十三日隨朝貢使乘船。離本國界。大唐開成三年七月二日到揚州海陵縣白潮鎮。八月廿八日到揚州寄住開元寺。開成四年二月廿一日從揚州上船發。六月七日到文登縣青寧鄉寄住赤山新羅院。過一冬。今年二月十九日從赤山院發。今月二日黃昏到此開元寺宿。謹具事由如前。
開"
E1238,E397,P048,HAS_SUBJECT,"日本國求法僧圓仁弟子僧惟正惟曉行者丁雄滿
右圓仁等。日本國承和五年四月十三日隨朝貢使乘船。離本國界。大唐開成三年七月二日到揚州海陵縣白潮鎮。八月廿八日到揚州寄住開元寺。開成四年二月廿一日從揚州上船發。六月七日到文登縣青寧鄉寄住赤山新羅院。過一"
E1239,E397,L111,HAS_OBJECT,"日本國求法僧圓仁弟子僧惟正惟曉行者丁雄滿
右圓仁等。日本國承和五年四月十三日隨朝貢使乘船。離本國界。大唐開成三年七月二日到揚州海陵縣白潮鎮。八月廿八日到揚州寄住開元寺。開成四年二月廿一日從揚州上船發。六月七日到文登縣青寧鄉寄住赤山新羅院。過一"
E1240,E397,L194,AT_LOCATION,"日本國求法僧圓仁弟子僧惟正惟曉行者丁雄滿
右圓仁等。日本國承和五年四月十三日隨朝貢使乘船。離本國界。大唐開成三年七月二日到揚州海陵縣白潮鎮。八月廿八日到揚州寄住開元寺。開成四年二月廿一日從揚州上船發。六月七日到文登縣青寧鄉寄住赤山新羅院。過一"
E1241,E398,G015,HAS_SUBJECT,"人所滅。便東漢長直阿利麻、坂合部連稻積等五人，盜乘嶋人之船，逃到括州。州縣官人送到洛陽之京。
十六日，夜半之時，吉祥連船，行到越州會稽縣須岸山。東北風，風太急。
二十三日，行到餘姚縣。所乘大船及諸調度之物留著彼處。
潤十月一日，行到越州之底。
十"
E1242,E398,L244,HAS_OBJECT,"人所滅。便東漢長直阿利麻、坂合部連稻積等五人，盜乘嶋人之船，逃到括州。州縣官人送到洛陽之京。
十六日，夜半之時，吉祥連船，行到越州會稽縣須岸山。東北風，風太急。
二十三日，行到餘姚縣。所乘大船及諸調度之物留著彼處。
潤十月一日，行到越州之底。
十"
E1243,E398,L069,AT_LOCATION,"人所滅。便東漢長直阿利麻、坂合部連稻積等五人，盜乘嶋人之船，逃到括州。州縣官人送到洛陽之京。
十六日，夜半之時，吉祥連船，行到越州會稽縣須岸山。東北風，風太急。
二十三日，行到餘姚縣。所乘大船及諸調度之物留著彼處。
潤十月一日，行到越州之底。
十"
E1244,G015,L244,TRAVEL,"人所滅。便東漢長直阿利麻、坂合部連稻積等五人，盜乘嶋人之船，逃到括州。州縣官人送到洛陽之京。
十六日，夜半之時，吉祥連船，行到越州會稽縣須岸山。東北風，風太急。
二十三日，行到餘姚縣。所乘大船及諸調度之物留著彼處。
潤十月一日，行到越州之底。
十"
E1245,G015,L069,TRAVEL,"人所滅。便東漢長直阿利麻、坂合部連稻積等五人，盜乘嶋人之船，逃到括州。州縣官人送到洛陽之京。
十六日，夜半之時，吉祥連船，行到越州會稽縣須岸山。東北風，風太急。
二十三日，行到餘姚縣。所乘大船及諸調度之物留著彼處。
潤十月一日，行到越州之底。
十"
E1246,E399,L070,AT_LOCATION,"連船，橫遭逆風，飄到南海之嶋。嶋名爾加委。仍為嶋人所滅。便東漢長直阿利麻、坂合部連稻積等五人，盜乘嶋人之船，逃到括州。州縣官人送到洛陽之京。
十六日，夜半之時，吉祥連船，行到"
E1247,E401,P066,HAS_OBJECT,"備爲大宰大貳。從五位下小野朝臣田守爲少貳。外從五位下黄文連水分爲肥前守。
壬申。入唐廻使從四位上大伴宿祢古麻呂。吉備朝臣眞備並授正四位下。判官正六位上大伴宿祢御笠。巨萬朝臣大山並從五位下。自餘使下二百廿二人亦各有差。
癸未。大宰府言。入唐第四船"
E1248,E401,L025,AT_LOCATION,"備爲大宰大貳。從五位下小野朝臣田守爲少貳。外從五位下黄文連水分爲肥前守。
壬申。入唐廻使從四位上大伴宿祢古麻呂。吉備朝臣眞備並授正四位下。判官正六位上大伴宿祢御笠。巨萬朝臣大山並從五位下。自餘使下二百廿二人亦各有差。
癸未。大宰府言。入唐第四船"
E1249,E402,P043,HAS_SUBJECT,"宿祢御笠。巨萬朝臣大山並從五位下。自餘使下二百廿二人亦各有差。
癸未。大宰府言。入唐第四船判官正六位上布勢朝臣人主等來泊薩摩國石籬浦。
五月己酉。從五位下石川朝臣豊人爲越中守。
六月乙丑朔。正五位下中臣朝臣益人爲神祇大副。
秋七月丙午。詔曰。頃"
E1250,E402,L132,HAS_OBJECT,"宿祢御笠。巨萬朝臣大山並從五位下。自餘使下二百廿二人亦各有差。
癸未。大宰府言。入唐第四船判官正六位上布勢朝臣人主等來泊薩摩國石籬浦。
五月己酉。從五位下石川朝臣豊人爲越中守。
六月乙丑朔。正五位下中臣朝臣益人爲神祇大副。
秋七月丙午。詔曰。頃"
E1251,E402,L294,AT_LOCATION,"宿祢御笠。巨萬朝臣大山並從五位下。自餘使下二百廿二人亦各有差。
癸未。大宰府言。入唐第四船判官正六位上布勢朝臣人主等來泊薩摩國石籬浦。
五月己酉。從五位下石川朝臣豊人爲越中守。
六月乙丑朔。正五位下中臣朝臣益人爲神祇大副。
秋七月丙午。詔曰。頃"
E1252,P043,L132,TRAVEL,"宿祢御笠。巨萬朝臣大山並從五位下。自餘使下二百廿二人亦各有差。
癸未。大宰府言。入唐第四船判官正六位上布勢朝臣人主等來泊薩摩國石籬浦。
五月己酉。從五位下石川朝臣豊人爲越中守。
六月乙丑朔。正五位下中臣朝臣益人爲神祇大副。
秋七月丙午。詔曰。頃"
E1253,P043,L294,TRAVEL,"宿祢御笠。巨萬朝臣大山並從五位下。自餘使下二百廿二人亦各有差。
癸未。大宰府言。入唐第四船判官正六位上布勢朝臣人主等來泊薩摩國石籬浦。
五月己酉。從五位下石川朝臣豊人爲越中守。
六月乙丑朔。正五位下中臣朝臣益人爲神祇大副。
秋七月丙午。詔曰。頃"
E1254,E403,P066,HAS_OBJECT,"五位下黄文連水分爲肥前守。
壬申。入唐廻使從四位上大伴宿祢古麻呂。吉備朝臣眞備並授正四位下。判官正六位上大伴宿祢御笠。巨萬朝臣大山並從五位下。自餘使下二百廿二人亦各有差。
癸未。大宰府言。入唐第四船判官正六位上布勢朝臣人主等來泊薩摩國石籬浦。
五月"
E1255,E403,L025,AT_LOCATION,"五位下黄文連水分爲肥前守。
壬申。入唐廻使從四位上大伴宿祢古麻呂。吉備朝臣眞備並授正四位下。判官正六位上大伴宿祢御笠。巨萬朝臣大山並從五位下。自餘使下二百廿二人亦各有差。
癸未。大宰府言。入唐第四船判官正六位上布勢朝臣人主等來泊薩摩國石籬浦。
五月"
E1256,E404,L127,HAS_SUBJECT,"學問僧智宗、義德、淨願，軍丁筑紫國上陽咩郡大伴部博麻，從新羅送使大奈末金高訓等，還至筑紫。
戊戌，天皇至自紀伊。
冬十月甲辰朔戊申，天皇幸吉野宮。
癸丑，大唐學問僧"
E1257,E404,L275,HAS_OBJECT,"學問僧智宗、義德、淨願，軍丁筑紫國上陽咩郡大伴部博麻，從新羅送使大奈末金高訓等，還至筑紫。
戊戌，天皇至自紀伊。
冬十月甲辰朔戊申，天皇幸吉野宮。
癸丑，大唐學問僧"
E1258,E404,L182,AT_LOCATION,"學問僧智宗、義德、淨願，軍丁筑紫國上陽咩郡大伴部博麻，從新羅送使大奈末金高訓等，還至筑紫。
戊戌，天皇至自紀伊。
冬十月甲辰朔戊申，天皇幸吉野宮。
癸丑，大唐學問僧"
E1259,L127,L275,TRAVEL,"學問僧智宗、義德、淨願，軍丁筑紫國上陽咩郡大伴部博麻，從新羅送使大奈末金高訓等，還至筑紫。
戊戌，天皇至自紀伊。
冬十月甲辰朔戊申，天皇幸吉野宮。
癸丑，大唐學問僧"
E1260,L127,L182,TRAVEL,"學問僧智宗、義德、淨願，軍丁筑紫國上陽咩郡大伴部博麻，從新羅送使大奈末金高訓等，還至筑紫。
戊戌，天皇至自紀伊。
冬十月甲辰朔戊申，天皇幸吉野宮。
癸丑，大唐學問僧"
E1261,E405,P171,HAS_SUBJECT,"申。彗星猶見。但爲月光所奪。其光芒微少耳。
癸酉。美作國飢。振給之。
甲戌。賜餞入唐大使參議常嗣。副使篁。命五位以上賦春晩陪餞入唐使之題。日暮群臣献詩。副使同亦献之。但大使醉而退出。
丙子。遣唐使朝拜。』豊"
E1262,E405,P255,HAS_OBJECT,"申。彗星猶見。但爲月光所奪。其光芒微少耳。
癸酉。美作國飢。振給之。
甲戌。賜餞入唐大使參議常嗣。副使篁。命五位以上賦春晩陪餞入唐使之題。日暮群臣献詩。副使同亦献之。但大使醉而退出。
丙子。遣唐使朝拜。』豊"
E1263,E405,L025,AT_LOCATION,"申。彗星猶見。但爲月光所奪。其光芒微少耳。
癸酉。美作國飢。振給之。
甲戌。賜餞入唐大使參議常嗣。副使篁。命五位以上賦春晩陪餞入唐使之題。日暮群臣献詩。副使同亦献之。但大使醉而退出。
丙子。遣唐使朝拜。』豊"
E1264,P171,P255,PARTICIPATE,"申。彗星猶見。但爲月光所奪。其光芒微少耳。
癸酉。美作國飢。振給之。
甲戌。賜餞入唐大使參議常嗣。副使篁。命五位以上賦春晩陪餞入唐使之題。日暮群臣献詩。副使同亦献之。但大使醉而退出。
丙子。遣唐使朝拜。』豊"
E1265,P171,L025,PARTICIPATE,"申。彗星猶見。但爲月光所奪。其光芒微少耳。
癸酉。美作國飢。振給之。
甲戌。賜餞入唐大使參議常嗣。副使篁。命五位以上賦春晩陪餞入唐使之題。日暮群臣献詩。副使同亦献之。但大使醉而退出。
丙子。遣唐使朝拜。』豊"
E1266,E406,P272,HAS_SUBJECT,"酉。美作國飢。振給之。
甲戌。賜餞入唐大使參議常嗣。副使篁。命五位以上賦春晩陪餞入唐使之題。日暮群臣献詩。副使同亦献之。但大使醉而退出。
丙子。遣唐使朝拜。』豊"
E1267,E406,P106,HAS_OBJECT,"酉。美作國飢。振給之。
甲戌。賜餞入唐大使參議常嗣。副使篁。命五位以上賦春晩陪餞入唐使之題。日暮群臣献詩。副使同亦献之。但大使醉而退出。
丙子。遣唐使朝拜。』豊"
E1268,E406,L027,AT_LOCATION,"酉。美作國飢。振給之。
甲戌。賜餞入唐大使參議常嗣。副使篁。命五位以上賦春晩陪餞入唐使之題。日暮群臣献詩。副使同亦献之。但大使醉而退出。
丙子。遣唐使朝拜。』豊"
E1269,E407,L315,HAS_OBJECT,"臣知足。則免負乘之嘖。不許。』右京人遣唐知乘船事槻本連良棟。民部少録同姓豊額等。賜姓安・宿祢。其先。出自後漢献帝後也。
己巳。任官。
庚午。詔。尾張國課口三分之一。特從優復。河流漲溢。民多病水。故降此恩。
辛未。和泉淡路兩國飢。振給之。
壬申。"
E1270,E407,L025,AT_LOCATION,"臣知足。則免負乘之嘖。不許。』右京人遣唐知乘船事槻本連良棟。民部少録同姓豊額等。賜姓安・宿祢。其先。出自後漢献帝後也。
己巳。任官。
庚午。詔。尾張國課口三分之一。特從優復。河流漲溢。民多病水。故降此恩。
辛未。和泉淡路兩國飢。振給之。
壬申。"
E1271,E408,P255,HAS_OBJECT,"壬申。彗星猶見。但爲月光所奪。其光芒微少耳。
癸酉。美作國飢。振給之。
甲戌。賜餞入唐大使參議常嗣。副使篁。命五位以上賦春晩陪餞入唐使之題。日暮群臣献詩。副使同亦献之。但大使醉而退出。
丙子。遣唐使朝拜。』豊"
E1272,E408,L025,AT_LOCATION,"壬申。彗星猶見。但爲月光所奪。其光芒微少耳。
癸酉。美作國飢。振給之。
甲戌。賜餞入唐大使參議常嗣。副使篁。命五位以上賦春晩陪餞入唐使之題。日暮群臣献詩。副使同亦献之。但大使醉而退出。
丙子。遣唐使朝拜。』豊"
E1273,E409,L271,HAS_OBJECT,"上。爲遣唐譯語兼但馬權掾。
壬午。右京少属秦忌寸安麻呂。造檀林寺使主典同姓家繼等賜姓朝原宿祢。』▲壬午染作遣唐料雜物處。〈權用皇后宮職。〉帛一匹。忽随飆風飛揚・許丈。須臾墮侍從所。
乙酉。美濃國人主殿"
E1274,E409,L025,AT_LOCATION,"上。爲遣唐譯語兼但馬權掾。
壬午。右京少属秦忌寸安麻呂。造檀林寺使主典同姓家繼等賜姓朝原宿祢。』▲壬午染作遣唐料雜物處。〈權用皇后宮職。〉帛一匹。忽随飆風飛揚・許丈。須臾墮侍從所。
乙酉。美濃國人主殿"
E1275,E410,P171,HAS_SUBJECT,華。朝章自遠。仍今遣使修聘巨唐。海晏當時。雖知利渉。風涛或變。猶慮非常。脱有使船漂着彼境。則扶之送過。不俾滯閼。』因以武藏權大掾紀三津爲使。齎牒發遣。賜三津御被。』▼是日。大安寺僧傳灯大法師位惠靈還俗。姓名紀朝臣春主。叙正六位上。爲遣唐譯語兼但
E1276,E410,L181,HAS_OBJECT,華。朝章自遠。仍今遣使修聘巨唐。海晏當時。雖知利渉。風涛或變。猶慮非常。脱有使船漂着彼境。則扶之送過。不俾滯閼。』因以武藏權大掾紀三津爲使。齎牒發遣。賜三津御被。』▼是日。大安寺僧傳灯大法師位惠靈還俗。姓名紀朝臣春主。叙正六位上。爲遣唐譯語兼但
E1277,E410,L201,AT_LOCATION,華。朝章自遠。仍今遣使修聘巨唐。海晏當時。雖知利渉。風涛或變。猶慮非常。脱有使船漂着彼境。則扶之送過。不俾滯閼。』因以武藏權大掾紀三津爲使。齎牒發遣。賜三津御被。』▼是日。大安寺僧傳灯大法師位惠靈還俗。姓名紀朝臣春主。叙正六位上。爲遣唐譯語兼但
E1278,P171,L181,TRAVEL,華。朝章自遠。仍今遣使修聘巨唐。海晏當時。雖知利渉。風涛或變。猶慮非常。脱有使船漂着彼境。則扶之送過。不俾滯閼。』因以武藏權大掾紀三津爲使。齎牒發遣。賜三津御被。』▼是日。大安寺僧傳灯大法師位惠靈還俗。姓名紀朝臣春主。叙正六位上。爲遣唐譯語兼但
E1279,P171,L201,TRAVEL,華。朝章自遠。仍今遣使修聘巨唐。海晏當時。雖知利渉。風涛或變。猶慮非常。脱有使船漂着彼境。則扶之送過。不俾滯閼。』因以武藏權大掾紀三津爲使。齎牒發遣。賜三津御被。』▼是日。大安寺僧傳灯大法師位惠靈還俗。姓名紀朝臣春主。叙正六位上。爲遣唐譯語兼但
E1280,E412,L128,HAS_SUBJECT,"冬十月乙丑朔乙亥，大唐學問僧清安、學生高向漢人玄理，傳新羅而至之。仍百濟、新羅朝貢之使共從來之。則各賜爵一級。
是月，徙於百濟宮。

十三年
冬十月己丑朔丁酉，天皇崩于百濟宮。
丙午，殯於宮北。是謂百濟大殯。是時東宮開別皇子，年十六而誄之。"
E1281,E412,L210,HAS_OBJECT,"冬十月乙丑朔乙亥，大唐學問僧清安、學生高向漢人玄理，傳新羅而至之。仍百濟、新羅朝貢之使共從來之。則各賜爵一級。
是月，徙於百濟宮。

十三年
冬十月己丑朔丁酉，天皇崩于百濟宮。
丙午，殯於宮北。是謂百濟大殯。是時東宮開別皇子，年十六而誄之。"
E1282,E412,L083,AT_LOCATION,"冬十月乙丑朔乙亥，大唐學問僧清安、學生高向漢人玄理，傳新羅而至之。仍百濟、新羅朝貢之使共從來之。則各賜爵一級。
是月，徙於百濟宮。

十三年
冬十月己丑朔丁酉，天皇崩于百濟宮。
丙午，殯於宮北。是謂百濟大殯。是時東宮開別皇子，年十六而誄之。"
E1283,L128,L210,PARTICIPATE,"冬十月乙丑朔乙亥，大唐學問僧清安、學生高向漢人玄理，傳新羅而至之。仍百濟、新羅朝貢之使共從來之。則各賜爵一級。
是月，徙於百濟宮。

十三年
冬十月己丑朔丁酉，天皇崩于百濟宮。
丙午，殯於宮北。是謂百濟大殯。是時東宮開別皇子，年十六而誄之。"
E1284,L128,L083,PARTICIPATE,"冬十月乙丑朔乙亥，大唐學問僧清安、學生高向漢人玄理，傳新羅而至之。仍百濟、新羅朝貢之使共從來之。則各賜爵一級。
是月，徙於百濟宮。

十三年
冬十月己丑朔丁酉，天皇崩于百濟宮。
丙午，殯於宮北。是謂百濟大殯。是時東宮開別皇子，年十六而誄之。"
E1285,E413,L151,HAS_OBJECT,"種繼。宍人朝臣垣麻呂。春岑朝臣廣津麻呂。門部連貞宗。大村直福吉並外從五位下。宴畢賜祿各有差。』左京人遣唐史生道公廣持賜姓當道朝臣。和銅年中。肥後守正五位下道君首名。治迹有聲。永存遺愛。廣持是首名之孫也。
甲寅。女叙位并外任。
乙夘。授正六位上永"
E1286,E413,L032,AT_LOCATION,"種繼。宍人朝臣垣麻呂。春岑朝臣廣津麻呂。門部連貞宗。大村直福吉並外從五位下。宴畢賜祿各有差。』左京人遣唐史生道公廣持賜姓當道朝臣。和銅年中。肥後守正五位下道君首名。治迹有聲。永存遺愛。廣持是首名之孫也。
甲寅。女叙位并外任。
乙夘。授正六位上永"
E1287,E414,L308,HAS_OBJECT,"呂。門部連貞宗。大村直福吉並外從五位下。宴畢賜祿各有差。』左京人遣唐史生道公廣持賜姓當道朝臣。和銅年中。肥後守正五位下道君首名。治迹有聲。永存遺愛。廣持是首名之孫也。
甲寅。女叙位并外任。
乙夘。授正六位上永原朝臣貞主從五位下。
丁巳。正三位源"
E1288,E414,L025,AT_LOCATION,"呂。門部連貞宗。大村直福吉並外從五位下。宴畢賜祿各有差。』左京人遣唐史生道公廣持賜姓當道朝臣。和銅年中。肥後守正五位下道君首名。治迹有聲。永存遺愛。廣持是首名之孫也。
甲寅。女叙位并外任。
乙夘。授正六位上永原朝臣貞主從五位下。
丁巳。正三位源"
E1289,E415,P187,HAS_OBJECT,"下道君首名。治迹有聲。永存遺愛。廣持是首名之孫也。
甲寅。女叙位并外任。
乙夘。授正六位上永原朝臣貞主從五位下。
丁巳。正三位源朝臣信爲近江守。左兵衛督"
E1290,E415,L025,AT_LOCATION,"下道君首名。治迹有聲。永存遺愛。廣持是首名之孫也。
甲寅。女叙位并外任。
乙夘。授正六位上永原朝臣貞主從五位下。
丁巳。正三位源朝臣信爲近江守。左兵衛督"
E1291,E416,G031,HAS_SUBJECT,"。常陸国人生部連廣成特授從八位下。以出私物。屡救貧民也。
己丑。能登国言。舶一艘漂著珠洲郡。遣使検船上雜物。
辛卯。賜親王已下參議已上及内侍唐国彩帛各有差。
壬辰。勅。如聞。疫癘之時。民庶相憚。不通水火。存心救療。何有死亡。父子至親。畏忌無近。"
E1292,E416,P236,HAS_OBJECT,"。常陸国人生部連廣成特授從八位下。以出私物。屡救貧民也。
己丑。能登国言。舶一艘漂著珠洲郡。遣使検船上雜物。
辛卯。賜親王已下參議已上及内侍唐国彩帛各有差。
壬辰。勅。如聞。疫癘之時。民庶相憚。不通水火。存心救療。何有死亡。父子至親。畏忌無近。"
E1293,E416,P237,AT_LOCATION,"。常陸国人生部連廣成特授從八位下。以出私物。屡救貧民也。
己丑。能登国言。舶一艘漂著珠洲郡。遣使検船上雜物。
辛卯。賜親王已下參議已上及内侍唐国彩帛各有差。
壬辰。勅。如聞。疫癘之時。民庶相憚。不通水火。存心救療。何有死亡。父子至親。畏忌無近。"
E1294,G031,P236,TRAVEL,"。常陸国人生部連廣成特授從八位下。以出私物。屡救貧民也。
己丑。能登国言。舶一艘漂著珠洲郡。遣使検船上雜物。
辛卯。賜親王已下參議已上及内侍唐国彩帛各有差。
壬辰。勅。如聞。疫癘之時。民庶相憚。不通水火。存心救療。何有死亡。父子至親。畏忌無近。"
E1295,G031,P237,TRAVEL,"。常陸国人生部連廣成特授從八位下。以出私物。屡救貧民也。
己丑。能登国言。舶一艘漂著珠洲郡。遣使検船上雜物。
辛卯。賜親王已下參議已上及内侍唐国彩帛各有差。
壬辰。勅。如聞。疫癘之時。民庶相憚。不通水火。存心救療。何有死亡。父子至親。畏忌無近。"
E1296,E417,P135,HAS_OBJECT,"使之道。豈其然乎。宜加科責。以峻懲沮。
甲申。地震。
丁亥。常陸国人生部連廣成特授從八位下。以出私物。屡救貧民也。
己丑。能登国言。舶一艘漂著珠洲郡。遣使検船上雜物。
辛卯。賜親王已下參議已上及内侍唐国彩帛各有差。
壬辰。勅。如聞。疫癘之時。民庶相"
E1297,E417,L025,AT_LOCATION,"使之道。豈其然乎。宜加科責。以峻懲沮。
甲申。地震。
丁亥。常陸国人生部連廣成特授從八位下。以出私物。屡救貧民也。
己丑。能登国言。舶一艘漂著珠洲郡。遣使検船上雜物。
辛卯。賜親王已下參議已上及内侍唐国彩帛各有差。
壬辰。勅。如聞。疫癘之時。民庶相"
E1298,E418,P259,HAS_OBJECT,喩所司。務存匍匐。若不遵改。隨即科處。』▼是日。遣唐大使從四位上藤原朝臣葛野麻呂授從三位。判官正六位上菅原朝臣清公從五位下。故副使從五位上
E1299,E418,L025,AT_LOCATION,喩所司。務存匍匐。若不遵改。隨即科處。』▼是日。遣唐大使從四位上藤原朝臣葛野麻呂授從三位。判官正六位上菅原朝臣清公從五位下。故副使從五位上
E1300,E419,L027,AT_LOCATION,"宜免今年田租令續民命。
癸酉。夜。太白入月。星有光。
十一月戊寅。天皇臨朝。詔授入唐副使從五位上中臣朝臣名代從四位下。故判官正六位上田口朝臣養年富。紀朝臣馬主並贈從五位下。准判官從七位下大伴宿祢首名。唐人皇甫東朝。波斯人李密翳等授位有差。
丙戌"
E1301,E420,G021,HAS_SUBJECT,去天平五年。故知太政官事一品舍人親王。大將軍一品新田部親王宣勅曰。聞道。諸王等願賜臣連姓。供奉朝廷。是故召王等令問其状者。臣葛城等
E1302,E420,L025,AT_LOCATION,去天平五年。故知太政官事一品舍人親王。大將軍一品新田部親王宣勅曰。聞道。諸王等願賜臣連姓。供奉朝廷。是故召王等令問其状者。臣葛城等
E1303,G021,L025,PARTICIPATE,去天平五年。故知太政官事一品舍人親王。大將軍一品新田部親王宣勅曰。聞道。諸王等願賜臣連姓。供奉朝廷。是故召王等令問其状者。臣葛城等
E1304,E421,P009,HAS_OBJECT,"。宜免今年田租令續民命。
癸酉。夜。太白入月。星有光。
十一月戊寅。天皇臨朝。詔授入唐副使從五位上中臣朝臣名代從四位下。故判官正六位上田口朝臣養年富。紀朝臣馬主並贈從五位下。准判官從七位下大伴宿祢首名。唐人皇甫東朝。波斯人李密翳等授位有差。
丙戌。從三位葛"
E1305,E421,L027,AT_LOCATION,"。宜免今年田租令續民命。
癸酉。夜。太白入月。星有光。
十一月戊寅。天皇臨朝。詔授入唐副使從五位上中臣朝臣名代從四位下。故判官正六位上田口朝臣養年富。紀朝臣馬主並贈從五位下。准判官從七位下大伴宿祢首名。唐人皇甫東朝。波斯人李密翳等授位有差。
丙戌。從三位葛"
